crypto,price_open,price_close,volume
BTC,608.8410034179688,610.6840209960938,47877700
BTC,610.5880126953125,607.155029296875,59464600
BTC,607.2459716796875,606.9730224609375,64963400
BTC,607.218017578125,605.9840087890625,37140300
BTC,606.2830200195312,609.8740234375,48679400
BTC,609.8709716796875,609.2269897460938,54796400
BTC,609.2540283203125,608.31201171875,72710896
BTC,603.5880126953125,597.1489868164062,82776200
BTC,597.2789916992188,596.2979736328125,67085300
BTC,596.198974609375,602.8419799804688,51067000
BTC,602.9609985351562,602.625,35359500
BTC,602.7490234375,600.8259887695312,33977800
BTC,600.8070068359375,608.0430297851562,59153800
BTC,608.02197265625,606.166015625,49422400
BTC,606.2429809570312,604.72802734375,48722600
BTC,605.0189819335938,605.6929931640625,55658600
BTC,605.7150268554688,609.7349853515625,56122400
BTC,609.9290161132812,613.9829711914062,56357000
BTC,613.947998046875,610.8920288085938,39249800
BTC,610.968017578125,612.1329956054688,46798300
BTC,612.052001953125,610.2039794921875,49801600
BTC,610.218017578125,612.510986328125,68077504
BTC,612.469970703125,613.02099609375,56812100
BTC,612.6079711914062,617.1209716796875,64071400
BTC,617.3410034179688,619.1079711914062,42345900
BTC,619.1719970703125,616.7520141601562,39243400
BTC,616.822021484375,618.9940185546875,67481104
BTC,619.2379760742188,641.072021484375,103590000
BTC,640.8709716796875,636.1920166015625,92370200
BTC,636.030029296875,636.7860107421875,61620700
BTC,637.0079956054688,640.3779907226562,58144600
BTC,640.3109741210938,638.64599609375,39035400
BTC,639.0830078125,641.6309814453125,40298100
BTC,641.8179931640625,639.1929931640625,58063600
BTC,639.4110107421875,637.9600219726562,65546700
BTC,638.1339721679688,630.52001953125,69381696
BTC,630.6630249023438,630.8569946289062,56957300
BTC,630.8250122070312,632.8280029296875,55951000
BTC,633.135986328125,657.2940063476562,78556496
BTC,657.6209716796875,657.0709838867188,54474600
BTC,657.1610107421875,653.760986328125,62218200
BTC,654.0020141601562,657.5880126953125,90378800
BTC,657.677978515625,678.3040161132812,88877104
BTC,678.2139892578125,688.31298828125,96105296
BTC,688.0,689.6510009765625,81145504
BTC,690.2890014648438,714.47900390625,134760992
BTC,714.1179809570312,701.864013671875,100665000
BTC,702.6400146484375,700.9719848632812,97064400
BTC,701.3369750976562,729.7930297851562,130527000
BTC,730.0659790039062,740.8289794921875,84865200
BTC,742.3460083007812,688.7000122070312,172808000
BTC,689.1240234375,703.2349853515625,99907696
BTC,703.5250244140625,703.4180297851562,53752300
BTC,703.81201171875,711.52197265625,59902200
