date,score_mean,score_std,post_count,sentiment_mean,sentiment_std,positive_count,positive_ratio,negative_count,negative_ratio,sentiment_ratio,BTC_open,BTC_close,BTC_volume,BTC_daily_return,BTC_price_change,BTC_volatility,BTC_direction,ETH_open,ETH_close,ETH_volume,ETH_daily_return,ETH_price_change,ETH_volatility,ETH_direction
2017-11-25,0.18188816568047336,0.3614402413586525,169,0.41420118343195267,0.9290481469139827,72,0.4260355029585799,21,0.1242603550295858,3.272727272727273,8241.7099609375,8790.919921875,4342060032,6.663786562989253,6.508961012823455,6.663786562989253,1,475.6759948730469,466.2760009765625,1422080000,-1.9761337544462674,-1.8182374319202,1.9761337544462674,0
2017-11-26,0.16645895953757225,0.36557025220094147,173,0.4277456647398844,0.9594899953707496,75,0.43352601156069365,22,0.12716763005780346,3.260869565217391,8789.0400390625,9330.5498046875,5475579904,6.161193523050114,6.138491620992981,6.161193523050114,1,465.9739990234375,471.3299865722656,1197779968,1.1494176842598314,1.0839042938341592,1.1494176842598314,1
2017-11-27,0.146884331797235,0.35321250296863915,217,0.3778801843317972,0.9001384278439883,85,0.391705069124424,25,0.1152073732718894,3.269230769230769,9352.7197265625,9818.349609375,5653320192,4.9785505866285344,5.227985648203037,4.9785505866285344,1,471.531005859375,480.3550109863281,1396480000,1.8713520462713142,1.9147995398503648,1.8713520462713142,1
2017-11-28,0.06532242647058824,0.35293501190974086,272,0.16911764705882354,0.9415003105769977,85,0.3125,49,0.1801470588235294,1.7,9823.4296875,10058.7998046875,6348819968,2.396007552097624,2.4489879142509663,2.396007552097624,1,480.51800537109375,472.9020080566406,1346499968,-1.5849556581280348,-1.5515613992209687,1.5849556581280348,0
2017-11-29,0.15435084033613447,0.348918937636645,238,0.40756302521008403,0.9490532403258987,91,0.38235294117647056,30,0.12605042016806722,2.935483870967742,10077.400390625,9888.6103515625,11568799744,-1.8734001998980934,-1.6919459222728528,1.8734001998980934,0,473.281005859375,427.5230102539063,2675940096,-9.668251004999062,-9.595856441637096,9.668251004999062,0
2017-11-30,0.05488333333333333,0.3463918716485507,216,0.14351851851851852,0.8958584967320997,66,0.3055555555555556,42,0.19444444444444445,1.5348837209302326,9906.7900390625,10233.599609375,8310689792,3.2988442171872925,3.4887536827456156,3.2988442171872925,1,431.2149963378906,447.114013671875,1903040000,3.687027925514504,4.582444207233105,3.687027925514504,1
2017-12-01,0.12932435233160622,0.3595555501207362,193,0.32642487046632124,0.9310478895908479,76,0.39378238341968913,33,0.17098445595854922,2.235294117647059,10198.599609375,10975.599609375,6783119872,7.618693053561467,7.250625667631683,7.618693053561467,1,445.2090148925781,466.5400085449219,1247879936,4.791231295595077,4.344751960134952,4.791231295595077,1
2017-12-02,0.13372708333333333,0.31443394833058697,144,0.3333333333333333,0.8770580193070293,51,0.3541666666666667,15,0.10416666666666667,3.1875,10978.2998046875,11074.599609375,5138500096,0.877183228739864,0.9020008338809893,0.877183228739864,1,466.85101318359375,463.4490051269531,943649984,-0.728713863860193,-0.6625376948076078,0.728713863860193,0
2017-12-03,0.0762103448275862,0.3833546078636787,116,0.16379310344827586,0.9504595274620212,36,0.3103448275862069,23,0.19827586206896552,1.5,11082.7001953125,11323.2001953125,6608309760,2.170048776576317,2.244781705038368,2.170048776576317,1,463.7049865722656,465.8529968261719,990556992,0.4632277668145144,0.5187176307693608,0.4632277668145144,1
2017-12-04,0.10560522875816993,0.3688527305234239,153,0.28104575163398693,0.9209371395476894,61,0.39869281045751637,26,0.16993464052287582,2.259259259259259,11315.400390625,11657.2001953125,6132409856,3.020660276155026,2.949696148075409,3.020660276155026,1,466.0539855957031,470.2040100097656,1005550016,0.8904600201536742,0.9339884498408058,0.8904600201536742,1
2017-12-05,0.0929530303030303,0.36211353359426,132,0.24242424242424243,0.9419908438738508,48,0.36363636363636365,25,0.1893939393939394,1.8461538461538463,11685.7001953125,11916.7001953125,6895260160,1.9767749996928838,2.226091991663215,1.9767749996928838,1,470.29400634765625,463.281005859375,1216720000,-1.4911949532899251,-1.472340516672077,1.4911949532899251,0
2017-12-06,0.15087375565610858,0.3495393614704853,221,0.416289592760181,0.9087988012807775,93,0.42081447963800905,25,0.11312217194570136,3.576923076923077,11923.400390625,14291.5,12656300032,19.860941776617373,19.928333899191664,19.860941776617373,1,462.60400390625,428.5880126953125,1998259968,-7.353155382077299,-7.488542099779771,7.353155382077299,0
2017-12-07,0.09600408163265306,0.35605658795956663,196,0.2193877551020408,0.9325078580286553,62,0.3163265306122449,33,0.1683673469387755,1.8235294117647058,14266.099609375,17899.69921875,17950699520,25.47016850343013,25.24716942763181,25.47016850343013,1,426.3689880371094,434.4079895019531,2129570048,1.8854564216438905,1.3579420408984078,1.8854564216438905,1
2017-12-08,0.1616621301775148,0.3357674107958934,169,0.38461538461538464,0.893095206357669,67,0.39644970414201186,20,0.11834319526627218,3.1904761904761907,17802.900390625,16569.400390625,21135998976,-6.92864630445026,-7.43196191102199,6.92864630445026,0,434.989013671875,456.031005859375,2336379904,4.837361755387366,4.977582567533467,4.837361755387366,1
2017-12-09,0.19268400000000002,0.3608745722116835,175,0.49142857142857144,0.9759673740811914,80,0.45714285714285713,20,0.11428571428571428,3.8095238095238093,16523.30078125,15178.2001953125,13911300096,-8.140628823169932,-8.396201205323306,8.140628823169932,0,457.343994140625,473.50201416015625,2003849984,3.5330123991008286,3.8311009725879863,3.5330123991008286,1
2017-12-10,0.10406949152542373,0.31950601160276804,177,0.24858757062146894,0.8014976992419175,55,0.3107344632768362,18,0.1016949152542373,2.8947368421052633,15168.400390625,15455.400390625,13433299968,1.8920914045582788,1.826304777546084,1.8920914045582788,1,472.78900146484375,441.7210083007813,1404179968,-6.5712174073010114,-6.711905104721561,6.5712174073010114,0
2017-12-11,0.15714584837545129,0.3667073875332616,277,0.3935018050541516,0.9745089868211995,110,0.3971119133574007,39,0.1407942238267148,2.75,15427.400390625,16936.80078125,12153900032,9.783893283422138,9.585001702858452,9.783893283422138,1,440.3580017089844,515.135986328125,1771440000,16.981179932903437,16.620214263694976,16.981179932903437,1
2017-12-12,0.16023145539906103,0.3488009337882441,213,0.41784037558685444,0.9106606729140724,94,0.4413145539906103,26,0.12206572769953052,3.4814814814814814,16919.80078125,17415.400390625,14603799552,2.929110193331639,2.8257970059188287,2.929110193331639,1,522.2860107421875,651.4310302734375,5179829760,24.726877012794237,26.45807079346558,24.726877012794237,1
2017-12-13,0.11646864406779661,0.3461220382980552,236,0.2923728813559322,0.9151822773597427,79,0.3347457627118644,33,0.13983050847457626,2.323529411764706,17500.0,16408.19921875,12976900096,-6.238861607142857,-5.783393716386753,6.238861607142857,0,644.906005859375,702.7670288085938,4524539904,8.97200869948723,7.8804963456542865,8.97200869948723,1
2017-12-14,0.15625036496350367,0.3563366245816562,137,0.39416058394160586,0.9184198725302494,59,0.4306569343065693,17,0.12408759124087591,3.2777777777777777,16384.599609375,16564.0,13777399808,1.094933015771408,0.9495300439305021,1.094933015771408,1,700.593994140625,695.8159790039062,3821580032,-0.6819948753028697,-0.9890973138668269,0.6819948753028697,0
2017-12-15,0.0862756345177665,0.3675079997952403,197,0.19796954314720813,0.9878837095313608,73,0.37055837563451777,39,0.19796954314720813,1.825,16601.30078125,17706.900390625,14309999616,6.6597167531817565,6.899905763251635,6.6597167531817565,1,696.3759765625,684.447998046875,2758710016,-1.712864733574631,-1.6337625608002115,1.712864733574631,0
2017-12-16,0.12876823529411766,0.38018307975626964,170,0.3176470588235294,0.969496480133527,66,0.38823529411764707,29,0.17058823529411765,2.2,17760.30078125,19497.400390625,12740599808,9.780800622526057,10.111877067699492,9.780800622526057,1,686.1920166015625,696.208984375,2165690112,1.4597907773756356,1.718317003144998,1.4597907773756356,1
2017-12-17,0.1289192513368984,0.32095783606358536,187,0.33689839572192515,0.8223210040532162,68,0.36363636363636365,19,0.10160427807486631,3.4,19475.80078125,19140.80078125,13314599936,-1.7200833165356446,-1.828959770177696,1.7200833165356446,0,696.2369995117188,719.9749755859375,2147389952,3.4094677661294273,3.4136289166496026,3.4094677661294273,1
2017-12-18,0.16464198895027624,0.36200142250245354,181,0.43646408839779005,0.9384364567861877,78,0.430939226519337,22,0.12154696132596685,3.391304347826087,19106.400390625,19114.19921875,14839499776,0.04081788283274267,-0.13897831550526707,0.04081788283274267,1,721.7319946289062,794.64501953125,3249230080,10.102506947864146,10.37119989962758,10.102506947864146,1
2017-12-19,0.10654814814814814,0.3662632306635345,216,0.2962962962962963,0.9669829296418715,81,0.375,37,0.1712962962962963,2.1315789473684212,19118.30078125,17776.69921875,16894499840,-7.017368216195011,-6.99741582000456,7.017368216195011,0,793.9010009765625,826.822998046875,4096549888,4.146864285322197,4.049352569353082,4.146864285322197,1
2017-12-20,0.08618959810874705,0.38133689106707297,423,0.2127659574468085,0.9914935163487358,154,0.3640661938534279,88,0.20803782505910165,1.7303370786516854,17760.30078125,16624.599609375,22149699584,-6.394605507323325,-6.480953495347553,6.394605507323325,0,827.5159912109375,819.0859985351562,3969939968,-1.0187105464204145,-0.9357504000245709,1.0187105464204145,0
2017-12-21,0.09233255813953489,0.3682497815384292,301,0.2425249169435216,0.9614150700280686,109,0.36212624584717606,57,0.1893687707641196,1.8793103448275863,16642.400390625,15802.900390625,16516599808,-5.044344447288429,-4.942670729264509,5.044344447288429,0,820.2360229492188,821.06298828125,3569060096,0.10082041130769111,0.24136534498566675,0.10082041130769111,1
2017-12-22,0.17123667621776506,0.38602517520541185,349,0.44126074498567336,1.0143309969984438,160,0.4584527220630373,53,0.1518624641833811,2.962962962962963,15898.0,13831.7998046875,22197999616,-12.996604574867906,-12.473030502089644,12.996604574867906,0,822.6430053710938,674.8599853515625,4977710080,-17.964417013777005,-17.80655138721301,17.964417013777005,0
2017-12-23,0.13035598455598454,0.3235762459913587,259,0.35135135135135137,0.8376485799639418,96,0.37065637065637064,27,0.10424710424710425,3.4285714285714284,13948.7001953125,14699.2001953125,13086000128,5.3804296421268525,6.271059463505568,5.3804296421268525,1,681.3159790039062,719.3870239257812,2480339968,5.587869079121763,6.59796691768928,5.587869079121763,1
2017-12-24,0.1795439344262295,0.36866848229775817,305,0.45901639344262296,0.972885197894902,136,0.4459016393442623,39,0.12786885245901639,3.4,14608.2001953125,13925.7998046875,11572299776,-4.671351579943226,-5.261513418067699,4.671351579943226,0,721.7689819335938,694.1480102539062,2300549888,-3.8268438199840467,-3.5084054663847897,3.8268438199840467,0
2017-12-25,0.18265490196078432,0.3872322437078109,204,0.45588235294117646,0.9740549067996352,91,0.44607843137254904,27,0.1323529411764706,3.25,13995.900390625,14026.599609375,10664699904,0.21934436437232385,0.7238349401918809,0.21934436437232385,1,698.8699951171875,765.833984375,2491760128,9.58175193178581,10.32718859121593,9.58175193178581,1
2017-12-26,0.0469807486631016,0.3712923026888594,187,0.1443850267379679,0.9591147471857681,55,0.29411764705882354,36,0.1925133689839572,1.4864864864864864,14036.599609375,16099.7998046875,13454300160,14.698718013830753,14.780490304484273,14.698718013830753,1,763.3699951171875,773.8359985351562,2201159936,1.3710263024370088,1.0448758247111112,1.3710263024370088,1
2017-12-27,0.0915289156626506,0.35198622081505626,166,0.21686746987951808,0.9412846511287267,60,0.3614457831325301,31,0.18674698795180722,1.875,16163.5,15838.5,12487600128,-2.010703127416711,-1.6230003345223065,2.010703127416711,0,774.969970703125,762.8419799804688,2100029952,-1.56496266708923,-1.4207168670750336,1.56496266708923,0
2017-12-28,0.060491558441558436,0.37989301606342357,154,0.17532467532467533,0.9910258557868854,49,0.3181818181818182,28,0.18181818181818182,1.6896551724137931,15864.099609375,14606.5,12336499712,-7.927330515699818,-7.778514379518264,7.927330515699818,0,762.2080078125,737.0230102539062,2389149952,-3.3042158177888306,-3.3845764134825873,3.3042158177888306,0
2017-12-29,0.13830949367088607,0.38826252540698647,158,0.35443037974683544,0.9972953830783581,62,0.3924050632911392,21,0.13291139240506328,2.8181818181818183,14695.7998046875,14656.2001953125,13025500160,-0.2694620905380663,0.34026081068359026,0.2694620905380663,0,740.3889770507812,753.5919799804688,2648969984,1.7832522280760457,2.2480939531120514,1.7832522280760457,1
2017-12-30,0.08318172588832488,0.3888498123995029,197,0.2436548223350254,1.0058618208747472,68,0.34517766497461927,43,0.2182741116751269,1.5454545454545454,14681.900390625,12952.2001953125,14452599808,-11.781173753344525,-11.626478741365665,11.781173753344525,0,753.8150024414062,717.2570190429688,3187780096,-4.849728816756885,-4.821569483587352,4.849728816756885,0
2017-12-31,0.1383567415730337,0.31958511378706994,178,0.33146067415730335,0.8418563702688571,64,0.3595505617977528,21,0.11797752808988764,2.909090909090909,12897.7001953125,14156.400390625,12136299520,9.759105702968334,9.297263608914186,9.759105702968334,1,712.2119750976562,756.7329711914062,2554269952,6.251087829244295,5.503738701798966,6.251087829244295,1
2018-01-01,0.111465,0.32861879153800494,80,0.2625,0.8677593728182509,29,0.3625,12,0.15,2.230769230769231,14112.2001953125,13657.2001953125,10291200000,-3.224160610697208,-3.526321533283927,3.224160610697208,0,755.7570190429688,772.6409912109375,2595760128,2.234047682329075,2.1021972908733533,2.234047682329075,1
2018-01-02,0.12389032258064515,0.3585580390582142,155,0.2967741935483871,0.9340193381322611,58,0.3741935483870968,27,0.17419354838709677,2.0714285714285716,13625.0,14982.099609375,16846600192,9.960364105504588,9.70110560814097,9.960364105504588,1,772.3460083007812,884.4439697265625,5783349760,14.513956208876527,14.470236473009223,14.513956208876527,1
2018-01-03,0.08838046875,0.3611522228101654,128,0.234375,0.951454543334308,45,0.3515625,26,0.203125,1.6666666666666667,14978.2001953125,15201.0,16871900160,1.4874938362569508,1.4610795304552893,1.4874938362569508,1,886.0,962.719970703125,5093159936,8.659138905544582,8.850306368278194,8.659138905544582,1
2018-01-04,0.10479953271028038,0.34685642055273225,214,0.26635514018691586,0.8928977908095692,79,0.3691588785046729,37,0.17289719626168223,2.0789473684210527,15270.7001953125,15599.2001953125,21783199744,2.1511783729526464,2.6195657872015055,2.1511783729526464,1,961.7130126953124,980.9219970703124,6502859776,1.9973717857019104,1.8906875229661502,1.9973717857019104,1
2018-01-05,0.1144606936416185,0.361425824297716,173,0.28901734104046245,0.9509760376140632,64,0.3699421965317919,28,0.16184971098265896,2.206896551724138,15477.2001953125,17429.5,23840899072,12.614037293894945,11.733292616101544,12.614037293894945,1,975.75,997.719970703125,6683149824,2.2515983298104025,1.7124678295504125,2.2515983298104025,1
2018-01-06,0.11560899470899472,0.36359500261871475,189,0.2962962962962963,0.9265797533947647,73,0.3862433862433862,27,0.14285714285714285,2.607142857142857,17462.099609375,17527.0,18314600448,0.3716643019843758,0.5593964256002781,0.3716643019843758,1,995.1539916992188,1041.6800537109375,4662219776,4.675262562357391,4.406054233517298,4.675262562357391,1
2018-01-07,0.1398656050955414,0.3423899695454068,157,0.3248407643312102,0.9073528736395647,54,0.34394904458598724,16,0.10191082802547771,3.176470588235294,17527.30078125,16477.599609375,15866000384,-5.988949382314064,-5.987336056512804,5.988949382314064,0,1043.010009765625,1153.1700439453125,5569880064,10.561742758771949,10.702901513492268,10.561742758771949,1
2018-01-08,0.12171493506493507,0.36324691700916384,154,0.2987012987012987,0.9367575151662912,62,0.4025974025974026,26,0.16883116883116883,2.2962962962962963,16476.19921875,15170.099609375,18413899776,-7.92718995463864,-7.935014996092593,7.92718995463864,0,1158.260009765625,1148.530029296875,8450970112,-0.8400514898825585,-0.4023703765806075,0.8400514898825585,0
2018-01-09,0.09965570469798657,0.35262902418879905,149,0.2483221476510067,0.9219987121734012,50,0.33557046979865773,22,0.1476510067114094,2.1739130434782608,15123.7001953125,14595.400390625,16659999744,-3.4931914668028354,-3.788368129071751,3.4931914668028354,0,1146.0,1299.739990234375,7965459968,13.415356913994328,13.165520890217387,13.415356913994328,1
2018-01-10,0.14301530612244898,0.33038994982294545,196,0.3622448979591837,0.8329145991402811,72,0.3673469387755102,20,0.10204081632653061,3.4285714285714284,14588.5,14973.2998046875,18500800512,2.6376927352880695,2.5891678470515656,2.6376927352880695,1,1300.3399658203125,1255.8199462890625,9214950400,-3.4237215421710725,-3.3791407724088396,3.4237215421710725,0
2018-01-11,0.07040043859649123,0.35959903177872216,228,0.17982456140350878,0.9235709117320682,71,0.31140350877192985,40,0.17543859649122806,1.7317073170731707,14968.2001953125,13405.7998046875,16534099968,-10.438131306623541,-10.468634305373904,10.438131306623541,0,1268.0899658203125,1154.9300537109375,7235899904,-8.923650147816852,-8.033786441778833,8.923650147816852,0
2018-01-12,0.0959296875,0.348263919598901,128,0.265625,0.8827692201606215,48,0.375,21,0.1640625,2.1818181818181817,13453.900390625,13980.599609375,12065699840,3.914844048622633,4.287694975770973,3.914844048622633,1,1158.2900390625,1273.199951171875,5222300160,9.92065097981686,10.240438118388306,9.92065097981686,1
2018-01-13,0.09797685950413224,0.36974226378211317,121,0.2396694214876033,0.9576428821889517,46,0.38016528925619836,20,0.1652892561983471,2.1904761904761907,13952.400390625,14360.2001953125,12763599872,2.9227931629708093,2.715195317395036,2.9227931629708093,1,1270.469970703125,1396.4200439453125,5746760192,9.913659995637842,9.677984409284935,9.913659995637842,1
2018-01-14,0.09636715328467153,0.37256387689769727,137,0.27007299270072993,0.9739523000990261,49,0.35766423357664234,24,0.17518248175182483,1.96,14370.7998046875,13772.0,11084099584,-4.166781340118468,-4.096044534981502,4.166781340118468,0,1397.47998046875,1366.77001953125,4841630208,-2.1975242126330214,-2.1232883717632767,2.1975242126330214,0
2018-01-15,0.10965405405405405,0.34057161088749915,111,0.2882882882882883,0.9183719526461178,43,0.38738738738738737,17,0.15315315315315314,2.388888888888889,13767.2998046875,13819.7998046875,12750799872,0.3813383942007623,0.3470796157965417,0.3813383942007623,1,1365.2099609375,1291.9200439453125,4781100032,-5.368398934172642,-5.476413333357155,5.368398934172642,0
2018-01-16,0.13109263803680982,0.3864628400449264,163,0.34355828220858897,1.0084847948574929,63,0.38650306748466257,25,0.15337423312883436,2.423076923076923,13836.099609375,11490.5,18853799936,-16.95275168289248,-16.85480135462911,16.95275168289248,0,1292.6300048828125,1053.68994140625,8405139968,-18.484799406944326,-18.44000359430501,18.484799406944326,0
2018-01-17,0.12017887323943661,0.3531719159846008,213,0.29577464788732394,0.912094306773471,88,0.4131455399061033,38,0.1784037558685446,2.2564102564102564,11431.099609375,11188.599609375,18830600192,-2.1214057114953158,-2.627391241677912,2.1214057114953158,0,1061.3399658203125,1014.25,8545160192,-4.436840912130973,-3.7430310242511755,4.436840912130973,0
2018-01-18,0.14447256097560976,0.3291824508226364,164,0.36585365853658536,0.8510144811719992,69,0.42073170731707316,20,0.12195121951219512,3.2857142857142856,11198.7998046875,11474.900390625,15020399616,2.4654480011503743,2.558861620270214,2.4654480011503743,1,1016.4400024414062,1036.280029296875,5938319872,1.951913227324251,2.172051200086278,1.951913227324251,1
2018-01-19,0.14686,0.3333104839729122,180,0.3888888888888889,0.8612637777405481,71,0.39444444444444443,20,0.1111111111111111,3.380952380952381,11429.7998046875,11607.400390625,10740400128,1.5538381159105152,1.154694119247024,1.5538381159105152,1,1028.8199462890625,1039.0999755859375,4084450048,0.9992058701772749,0.2721220335564878,0.9992058701772749,1
2018-01-20,0.09941481481481482,0.31480343511550907,162,0.2777777777777778,0.8433149614607832,56,0.345679012345679,20,0.12345679012345678,2.6666666666666665,11656.2001953125,12899.2001953125,11801700352,10.663852534892701,11.129105236439107,10.663852534892701,1,1044.949951171875,1155.1500244140625,3975190016,10.545966638746856,11.168323698851568,10.545966638746856,1
2018-01-21,0.0641,0.39672921411629525,136,0.16911764705882354,1.0296000450288023,46,0.3382352941176471,29,0.21323529411764705,1.5333333333333334,12889.2001953125,11600.099609375,9935179776,-10.001400912419031,-10.071171594108497,10.001400912419031,0,1155.6800537109375,1049.5799560546875,3378089984,-9.180750097361125,-9.139078572320013,9.180750097361125,0
2018-01-22,0.09355714285714287,0.3686892010642113,231,0.23809523809523808,0.9461702252967461,81,0.35064935064935066,42,0.18181818181818182,1.8837209302325582,11633.099609375,10931.400390625,10537400320,-6.0319196285786765,-5.764598936801968,6.0319196285786765,0,1055.3499755859375,1003.260009765625,3810099968,-4.935800163485274,-4.413188916371514,4.935800163485274,0
2018-01-23,0.20253937007874015,0.4016989659326323,127,0.5748031496062992,1.0579981474416675,67,0.5275590551181102,20,0.15748031496062992,3.1904761904761907,10944.5,10868.400390625,9660609536,-0.6953228505185253,-0.5763214020962026,0.6953228505185253,0,1004.1699829101562,986.22900390625,3556699904,-1.786647610388832,-1.697566502561354,1.786647610388832,0
2018-01-24,0.10227352941176471,0.3568056986463314,204,0.28431372549019607,0.9191713014378968,77,0.37745098039215685,36,0.17647058823529413,2.081081081081081,10903.400390625,11359.400390625,9940989952,4.182181554958575,4.517684133384825,4.182181554958575,1,987.4769897460938,1058.780029296875,3944039936,7.2207292211553336,7.356407599377568,7.2207292211553336,1
2018-01-25,0.13123014354066986,0.3569757069956938,209,0.35406698564593303,0.9245556184704069,81,0.3875598086124402,30,0.14354066985645933,2.6129032258064515,11421.7001953125,11259.400390625,8873169920,-1.420977629531095,-0.8803281560753051,1.420977629531095,0,1063.219970703125,1056.030029296875,4050190080,-0.676242132801096,-0.2597328929434206,0.676242132801096,0
2018-01-26,0.014581879194630868,0.38962655440709815,149,0.040268456375838924,0.9506697115282446,40,0.2684563758389262,34,0.22818791946308725,1.1428571428571428,11256.0,11171.400390625,9746199552,-0.7515956767501777,-0.7815691506385392,0.7515956767501777,0,1052.699951171875,1055.1700439453125,3617690112,0.23464357252869356,-0.08143569100351744,0.23464357252869356,1
2018-01-27,0.05597303921568628,0.3618619861947185,204,0.12254901960784313,0.9256505487882243,60,0.29411764705882354,45,0.22058823529411764,1.3043478260869565,11174.900390625,11440.7001953125,7583269888,2.378542943528055,2.4106181433931617,2.378542943528055,1,1055.75,1107.0699462890625,3002870016,4.860994202137106,4.918629242893857,4.860994202137106,1
