date,crypto,price_open,price_close,volume
2020-04-10,SOL,0.8320050239562988,0.9510539770126343,87364276
2020-04-11,SOL,0.9510539770126343,0.7768189907073975,43862444
2020-04-12,SOL,0.7854480147361755,0.8825070261955261,38736897
2020-04-13,SOL,0.8907600045204163,0.7778319716453552,18211285
2020-04-14,SOL,0.7778319716453552,0.6619250178337097,16747614
2020-04-15,SOL,0.6692889928817749,0.646651029586792,13075275
2020-04-16,SOL,0.6308789849281311,0.6908159852027893,21346031
2020-04-17,SOL,0.6893119812011719,0.6607279777526855,9870810
2020-04-18,SOL,0.6607279777526855,0.6810960173606873,9782112
2020-04-19,SOL,0.6815159916877747,0.6069689989089966,9289670
2020-04-20,SOL,0.6129480004310608,0.538811981678009,8342616
2020-04-21,SOL,0.5413870215415955,0.5876590013504028,9711507
2020-04-22,SOL,0.5811660289764404,0.6916009783744812,18828400
2020-04-23,SOL,0.6853470206260681,0.6274570226669312,13485271
2020-04-24,SOL,0.6240209937095642,0.6342419981956482,9064190
2020-04-25,SOL,0.6305279731750488,0.6433290243148804,7311905
2020-04-26,SOL,0.6532149910926819,0.6355059742927551,8320760
2020-04-27,SOL,0.6357139945030212,0.5723720192909241,7406934
2020-04-28,SOL,0.5782529711723328,0.6612930297851562,7470201
2020-04-29,SOL,0.6622859835624695,0.7458400130271912,8801144
2020-04-30,SOL,0.7471950054168701,0.6910449862480164,5016892
2020-05-01,SOL,0.6910449862480164,0.7287939786911011,4164272
2020-05-02,SOL,0.7272679805755615,0.7158759832382202,3441356
2020-05-03,SOL,0.7147960066795349,0.6795349717140198,3328344
2020-05-04,SOL,0.6796249747276306,0.6674910187721252,3443698
2020-05-05,SOL,0.6734399795532227,0.6418370008468628,2847469
2020-05-06,SOL,0.6424540281295776,0.6225839853286743,2677563
2020-05-07,SOL,0.6225839853286743,0.6129779815673828,3355830
2020-05-08,SOL,0.6129779815673828,0.6049219965934753,2488195
2020-05-09,SOL,0.6040419936180115,0.6045269966125488,2128503
2020-05-10,SOL,0.6044610142707825,0.5370339751243591,2327581
2020-05-11,SOL,0.5362550020217896,0.5152729749679565,2098481
2020-05-12,SOL,0.5133910179138184,0.5385760068893433,2198625
2020-05-13,SOL,0.5383719801902771,0.5505319833755493,2326446
2020-05-14,SOL,0.5505319833755493,0.5691180229187012,2047897
2020-05-15,SOL,0.5691930055618286,0.5597519874572754,1850070
2020-05-16,SOL,0.5589810013771057,0.599120020866394,2300409
2020-05-17,SOL,0.5952280163764954,0.6129890084266663,2936428
2020-05-18,SOL,0.6126819849014282,0.6526700258255005,3314359
2020-05-19,SOL,0.6509739756584167,0.6244540214538574,2380263
2020-05-20,SOL,0.6224750280380249,0.5791559815406799,2302926
2020-05-21,SOL,0.579692006111145,0.6089149713516235,2863017
