date,crypto,price_open,price_close,volume
2017-11-09,ETH,308.6449890136719,320.8840026855469,893249984
2017-11-10,ETH,320.6709899902344,299.25299072265625,885985984
2017-11-11,ETH,298.58599853515625,314.6809997558594,842300992
2017-11-12,ETH,314.69000244140625,307.9079895019531,1613479936
2017-11-13,ETH,307.0249938964844,316.71600341796875,1041889984
2017-11-14,ETH,316.76300048828125,337.6310119628906,1069680000
2017-11-15,ETH,337.9639892578125,333.35699462890625,722665984
2017-11-16,ETH,333.4429931640625,330.92401123046875,797254016
2017-11-17,ETH,330.1669921875,332.3940124511719,621732992
2017-11-18,ETH,331.9800109863281,347.61199951171875,649638976
2017-11-19,ETH,347.4010009765625,354.385986328125,1181529984
2017-11-20,ETH,354.093994140625,366.7300109863281,807027008
2017-11-21,ETH,367.4429931640625,360.4010009765625,949912000
2017-11-22,ETH,360.31201171875,380.6520080566406,800819008
2017-11-23,ETH,381.4389953613281,410.1659851074219,1845680000
2017-11-24,ETH,412.5010070800781,474.9110107421875,2292829952
2017-11-25,ETH,475.6759948730469,466.2760009765625,1422080000
2017-11-26,ETH,465.9739990234375,471.3299865722656,1197779968
2017-11-27,ETH,471.531005859375,480.3550109863281,1396480000
2017-11-28,ETH,480.51800537109375,472.9020080566406,1346499968
2017-11-29,ETH,473.281005859375,427.5230102539063,2675940096
2017-11-30,ETH,431.2149963378906,447.114013671875,1903040000
2017-12-01,ETH,445.2090148925781,466.5400085449219,1247879936
2017-12-02,ETH,466.85101318359375,463.4490051269531,943649984
2017-12-03,ETH,463.7049865722656,465.8529968261719,990556992
2017-12-04,ETH,466.0539855957031,470.2040100097656,1005550016
2017-12-05,ETH,470.29400634765625,463.281005859375,1216720000
2017-12-06,ETH,462.60400390625,428.5880126953125,1998259968
2017-12-07,ETH,426.3689880371094,434.4079895019531,2129570048
2017-12-08,ETH,434.989013671875,456.031005859375,2336379904
2017-12-09,ETH,457.343994140625,473.50201416015625,2003849984
2017-12-10,ETH,472.78900146484375,441.7210083007813,1404179968
2017-12-11,ETH,440.3580017089844,515.135986328125,1771440000
2017-12-12,ETH,522.2860107421875,651.4310302734375,5179829760
2017-12-13,ETH,644.906005859375,702.7670288085938,4524539904
2017-12-14,ETH,700.593994140625,695.8159790039062,3821580032
2017-12-15,ETH,696.3759765625,684.447998046875,2758710016
2017-12-16,ETH,686.1920166015625,696.208984375,2165690112
2017-12-17,ETH,696.2369995117188,719.9749755859375,2147389952
2017-12-18,ETH,721.7319946289062,794.64501953125,3249230080
2017-12-19,ETH,793.9010009765625,826.822998046875,4096549888
2017-12-20,ETH,827.5159912109375,819.0859985351562,3969939968
2017-12-21,ETH,820.2360229492188,821.06298828125,3569060096
2017-12-22,ETH,822.6430053710938,674.8599853515625,4977710080
2017-12-23,ETH,681.3159790039062,719.3870239257812,2480339968
2017-12-24,ETH,721.7689819335938,694.1480102539062,2300549888
2017-12-25,ETH,698.8699951171875,765.833984375,2491760128
2017-12-26,ETH,763.3699951171875,773.8359985351562,2201159936
2017-12-27,ETH,774.969970703125,762.8419799804688,2100029952
2017-12-28,ETH,762.2080078125,737.0230102539062,2389149952
2017-12-29,ETH,740.3889770507812,753.5919799804688,2648969984
2017-12-30,ETH,753.8150024414062,717.2570190429688,3187780096
2017-12-31,ETH,712.2119750976562,756.7329711914062,2554269952
2018-01-01,ETH,755.7570190429688,772.6409912109375,2595760128
2018-01-02,ETH,772.3460083007812,884.4439697265625,5783349760
2018-01-03,ETH,886.0,962.719970703125,5093159936
2018-01-04,ETH,961.7130126953124,980.9219970703124,6502859776
2018-01-05,ETH,975.75,997.719970703125,6683149824
2018-01-06,ETH,995.1539916992188,1041.6800537109375,4662219776
2018-01-07,ETH,1043.010009765625,1153.1700439453125,5569880064
2018-01-08,ETH,1158.260009765625,1148.530029296875,8450970112
2018-01-09,ETH,1146.0,1299.739990234375,7965459968
2018-01-10,ETH,1300.3399658203125,1255.8199462890625,9214950400
2018-01-11,ETH,1268.0899658203125,1154.9300537109375,7235899904
2018-01-12,ETH,1158.2900390625,1273.199951171875,5222300160
2018-01-13,ETH,1270.469970703125,1396.4200439453125,5746760192
2018-01-14,ETH,1397.47998046875,1366.77001953125,4841630208
2018-01-15,ETH,1365.2099609375,1291.9200439453125,4781100032
2018-01-16,ETH,1292.6300048828125,1053.68994140625,8405139968
2018-01-17,ETH,1061.3399658203125,1014.25,8545160192
2018-01-18,ETH,1016.4400024414062,1036.280029296875,5938319872
2018-01-19,ETH,1028.8199462890625,1039.0999755859375,4084450048
2018-01-20,ETH,1044.949951171875,1155.1500244140625,3975190016
2018-01-21,ETH,1155.6800537109375,1049.5799560546875,3378089984
2018-01-22,ETH,1055.3499755859375,1003.260009765625,3810099968
2018-01-23,ETH,1004.1699829101562,986.22900390625,3556699904
2018-01-24,ETH,987.4769897460938,1058.780029296875,3944039936
2018-01-25,ETH,1063.219970703125,1056.030029296875,4050190080
2018-01-26,ETH,1052.699951171875,1055.1700439453125,3617690112
2018-01-27,ETH,1055.75,1107.0699462890625,3002870016
2018-01-28,ETH,1111.780029296875,1246.010009765625,5372329984
2018-01-29,ETH,1246.699951171875,1182.3599853515625,3715079936
2018-01-30,ETH,1184.1300048828125,1071.1300048828125,4107859968
2018-01-31,ETH,1071.0899658203125,1118.31005859375,3757560064
2018-02-01,ETH,1119.3699951171875,1036.7900390625,5261680128
2018-02-02,ETH,1035.77001953125,915.7849731445312,6713290240
2018-02-03,ETH,919.2109985351562,964.0189819335938,3243480064
2018-02-04,ETH,964.6669921875,834.6820068359375,2997090048
2018-02-05,ETH,834.9580078125,697.9509887695312,4269530112
2018-02-06,ETH,707.7369995117188,793.1220092773438,6518269952
2018-02-07,ETH,790.427978515625,757.0679931640625,3896179968
2018-02-08,ETH,755.843017578125,817.8070068359375,3708189952
2018-02-09,ETH,818.47998046875,883.864990234375,2495820032
2018-02-10,ETH,882.4669799804688,860.4149780273438,2930530048
2018-02-11,ETH,859.2880249023438,814.6599731445312,2486650112
2018-02-12,ETH,817.5079956054688,868.7069702148438,2243450112
2018-02-13,ETH,869.2930297851562,845.2579956054688,2081170048
2018-02-14,ETH,844.2789916992188,923.5609741210938,2818370048
2018-02-15,ETH,923.72802734375,936.9760131835938,2900100096
2018-02-16,ETH,934.7860107421876,944.2100219726562,2369449984
2018-02-17,ETH,944.7479858398438,974.114990234375,2525720064
2018-02-18,ETH,973.3489990234376,923.9210205078124,2567290112
