date,crypto,price_open,price_close,volume
2016-11-15,BTC,705.7940063476562,711.6190185546875,72038496
2016-11-16,BTC,711.1669921875,744.197998046875,141294000
2016-11-17,BTC,744.8759765625,740.9769897460938,108579000
2016-11-18,BTC,740.7050170898438,751.5850219726562,87363104
2016-11-19,BTC,751.8330078125,751.6160278320312,110608000
2016-11-20,BTC,751.8790283203125,731.0260009765625,154116000
2016-11-21,BTC,731.2650146484375,739.2479858398438,60802400
2016-11-22,BTC,739.6430053710938,751.3469848632812,129906000
2016-11-23,BTC,751.7410278320312,744.593994140625,76543800
2016-11-24,BTC,744.6199951171875,740.2890014648438,85919296
2016-11-25,BTC,740.4420166015625,741.6489868164062,67807600
2016-11-26,BTC,741.510986328125,735.3820190429688,54962700
2016-11-27,BTC,735.43701171875,732.0349731445312,52601800
2016-11-28,BTC,732.4840087890625,735.81298828125,61888600
2016-11-29,BTC,736.3289794921875,735.60400390625,68511104
2016-11-30,BTC,736.2839965820312,745.6909790039062,84070800
2016-12-01,BTC,746.0460205078125,756.7739868164062,80461904
2016-12-02,BTC,757.5449829101562,777.9439697265625,127605000
2016-12-03,BTC,778.2479858398438,771.155029296875,69547296
2016-12-04,BTC,771.6380004882812,773.8720092773438,60557900
2016-12-05,BTC,773.3939819335938,758.7000122070312,106363000
2016-12-06,BTC,758.719970703125,764.2239990234375,116218000
2016-12-07,BTC,764.2109985351562,768.1320190429688,96426096
2016-12-08,BTC,768.0759887695312,770.8099975585938,80111904
2016-12-09,BTC,769.9439697265625,772.7940063476562,68705296
2016-12-10,BTC,773.0230102539062,774.6500244140625,53843100
2016-12-11,BTC,774.7520141601562,769.7310180664062,57313400
2016-12-12,BTC,770.0399780273438,780.0869750976562,76571000
2016-12-13,BTC,780.64697265625,780.5560302734375,81645600
2016-12-14,BTC,780.0050048828125,781.4810180664062,75979000
2016-12-15,BTC,780.0700073242188,778.0880126953125,81580096
2016-12-16,BTC,778.9630126953125,784.906982421875,83608200
2016-12-17,BTC,785.166015625,790.8289794921875,78989800
2016-12-18,BTC,791.0079956054688,790.530029296875,60524400
2016-12-19,BTC,790.6920166015625,792.7139892578125,74886400
2016-12-20,BTC,792.2470092773438,800.8759765625,99629296
2016-12-21,BTC,800.6439819335938,834.281005859375,155576000
2016-12-22,BTC,834.1799926757812,864.5399780273438,200027008
2016-12-23,BTC,864.8880004882812,921.9840087890624,275564000
2016-12-24,BTC,922.1799926757812,898.822021484375,137727008
2016-12-25,BTC,899.6519775390625,896.1829833984375,143664992
2016-12-26,BTC,896.905029296875,907.6099853515624,123771000
2016-12-27,BTC,908.35400390625,933.197998046875,167308000
2016-12-28,BTC,934.8309936523438,975.9210205078124,236630000
2016-12-29,BTC,975.125,973.4970092773438,199320000
2016-12-30,BTC,972.5349731445312,961.2379760742188,187474000
2016-12-31,BTC,960.6270141601562,963.7429809570312,99135104
2017-01-01,BTC,963.6580200195312,998.3250122070312,147775008
2017-01-02,BTC,998.6170043945312,1021.75,222184992
2017-01-03,BTC,1021.5999755859376,1043.8399658203125,185168000
2017-01-04,BTC,1044.4000244140625,1154.72998046875,344945984
2017-01-05,BTC,1156.72998046875,1013.3800048828124,510199008
2017-01-06,BTC,1014.239990234375,902.2009887695312,351876000
2017-01-07,BTC,903.4869995117188,908.5850219726562,279550016
2017-01-08,BTC,908.1749877929688,911.198974609375,158715008
2017-01-09,BTC,913.2440185546876,902.8280029296876,141876992
2017-01-10,BTC,902.4400024414062,907.6790161132812,115808000
2017-01-11,BTC,908.114990234375,777.7570190429688,310928992
2017-01-12,BTC,775.177978515625,804.833984375,222326000
2017-01-13,BTC,803.7369995117188,823.9840087890625,168968000
2017-01-14,BTC,825.1420288085938,818.4119873046875,93063296
2017-01-15,BTC,818.1420288085938,821.7979736328125,71013600
2017-01-16,BTC,821.7830200195312,831.5339965820312,82755200
2017-01-17,BTC,830.9459838867188,907.93798828125,155095008
2017-01-18,BTC,909.3729858398438,886.6179809570312,225676992
2017-01-19,BTC,888.3350219726562,899.072998046875,105625000
2017-01-20,BTC,898.1719970703125,895.0260009765625,86728400
2017-01-21,BTC,895.5490112304688,921.7890014648438,111158000
2017-01-22,BTC,922.2050170898438,924.6729736328124,116573000
2017-01-23,BTC,925.4990234375,921.0120239257812,73588600
